date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:03:13	70/70	---MCZ	200	added ('OK')	text/plain	date:Fri,%2014%20Feb%202025%2010:02:45%20GMT	https://www.edgeutilities.co.uk/robots.txt		(from )
15:03:14	187941/187941	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202025%2010:02:45%20GMT	https://www.edgeutilities.co.uk/	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/index.html	(from )
15:03:14	53593/53593	---MCZ	200	added ('OK')	text/css	etag:W/%225eab3819-d159%22	https://www.edgeutilities.co.uk/wp-includes/css/dist/block-library/style.min.css	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-includes/css/dist/block-library/style.min.css	(from https://www.edgeutilities.co.uk/)
15:03:14	867/867	---MC-	200	added ('OK')	application/rss+xml	etag:%22ae65879d9e229bd4db22ff56aab74ef7%22	https://www.edgeutilities.co.uk/feed/	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/feed/index.html	(from https://www.edgeutilities.co.uk/)
15:03:15	761/761	---MC-	200	added ('OK')	application/rss+xml	etag:%22ec5abc518841b1eab1f2d9739a03b06f%22	https://www.edgeutilities.co.uk/comments/feed/	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/comments/feed/index.html	(from https://www.edgeutilities.co.uk/)
15:03:15	1746/1746	---MCZ	200	added ('OK')	text/css	etag:W/%225ee2c17f-6d2%22	https://www.edgeutilities.co.uk/wp-content/plugins/contact-form-7/includes/css/styles.css	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/plugins/contact-form-7/includes/css/styles.css	(from https://www.edgeutilities.co.uk/)
15:03:15	756/756	---MC-	200	added ('OK')	application/rss+xml	etag:%22ec5abc518841b1eab1f2d9739a03b06f%22	https://www.edgeutilities.co.uk/home-extended/feed/	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/home-extended/feed/index.html	(from https://www.edgeutilities.co.uk/)
15:03:15	6575/6575	---MCZ	200	added ('OK')	text/css	etag:W/%225c0652d4-19af%22	https://www.edgeutilities.co.uk/wp-content/themes/salient/css/rgs.css	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/themes/salient/css/rgs.css	(from https://www.edgeutilities.co.uk/)
15:03:15	52485/52485	---MCZ	200	added ('OK')	text/css	etag:W/%225c0652d4-cd05%22	https://www.edgeutilities.co.uk/wp-content/themes/salient/css/font-awesome.min.css	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/themes/salient/css/font-awesome.min.css	(from https://www.edgeutilities.co.uk/)
15:03:16	10926/10926	---MCZ	200	added ('OK')	text/css	etag:W/%225c0652d4-2aae%22	https://www.edgeutilities.co.uk/wp-content/themes/salient/css/magnific.css	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/themes/salient/css/magnific.css	(from https://www.edgeutilities.co.uk/)
15:03:16	932350/932350	---MCZ	200	added ('OK')	text/css	etag:W/%225c0652d3-e39fe%22	https://www.edgeutilities.co.uk/wp-content/themes/salient/style.css	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/themes/salient/style.css	(from https://www.edgeutilities.co.uk/)
15:03:16	201816/201816	---MCZ	200	added ('OK')	text/css	etag:W/%225c0652d4-31458%22	https://www.edgeutilities.co.uk/wp-content/themes/salient/css/responsive.css	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/themes/salient/css/responsive.css	(from https://www.edgeutilities.co.uk/)
15:03:16	48555/48555	---MCZ	200	added ('OK')	text/css	etag:W/%225c0652d4-bdab%22	https://www.edgeutilities.co.uk/wp-content/themes/salient/css/nectar-slider.css	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/themes/salient/css/nectar-slider.css	(from https://www.edgeutilities.co.uk/)
15:03:16	91549/91549	---MCZ	200	added ('OK')	text/css	etag:W/%225c0652d4-1659d%22	https://www.edgeutilities.co.uk/wp-content/themes/salient/css/iconsmind.css	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/themes/salient/css/iconsmind.css	(from https://www.edgeutilities.co.uk/)
15:03:17	39576/39576	---MCZ	200	added ('OK')	text/css	etag:W/%225c0652d4-9a98%22	https://www.edgeutilities.co.uk/wp-content/themes/salient/css/ascend.css	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/themes/salient/css/ascend.css	(from https://www.edgeutilities.co.uk/)
15:03:17	216561/216561	---MCZ	200	added ('OK')	text/css	etag:W/%225c065304-34df1%22	https://www.edgeutilities.co.uk/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css	(from https://www.edgeutilities.co.uk/)
15:03:17	96873/96873	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ce5bd53-17a69%22	https://www.edgeutilities.co.uk/wp-includes/js/jquery/jquery.js	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-includes/js/jquery/jquery.js	(from https://www.edgeutilities.co.uk/)
15:03:17	10056/10056	---MCZ	200	added ('OK')	application/javascript	etag:W/%22573ee9d8-2748%22	https://www.edgeutilities.co.uk/wp-includes/js/jquery/jquery-migrate.min.js	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-includes/js/jquery/jquery-migrate.min.js	(from https://www.edgeutilities.co.uk/)
15:03:18	89083/89083	---MCZ	200	added ('OK')	application/json	date:Fri,%2014%20Feb%202025%2010:02:50%20GMT	https://www.edgeutilities.co.uk/wp-json/	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-json/index.html	(from https://www.edgeutilities.co.uk/)
15:03:19	2161/2161	---MCZ	200	added ('OK')	application/json	date:Fri,%2014%20Feb%202025%2010:02:50%20GMT	https://www.edgeutilities.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.edgeutilities.co.uk%2F	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-json/oembed/1.0/embedefe1.json	(from https://www.edgeutilities.co.uk/)
15:03:19	2241/2241	---MCZ	200	added ('OK')	text/xml	date:Fri,%2014%20Feb%202025%2010:02:51%20GMT	https://www.edgeutilities.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.edgeutilities.co.uk%2F&format=xml	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-json/oembed/1.0/embed185f	(from https://www.edgeutilities.co.uk/)
15:03:20	158060/158060	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2014%20Feb%202025%2010:02:51%20GMT	https://www.edgeutilities.co.uk/img/icons/nectar-loading.gif	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/img/icons/nectar-loading.gif	(from https://www.edgeutilities.co.uk/)
15:03:21	158060/158060	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2014%20Feb%202025%2010:02:52%20GMT	https://www.edgeutilities.co.uk/img/textures/diagonal_line.png	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/img/textures/diagonal_line.png	(from https://www.edgeutilities.co.uk/)
15:03:21	11792/11792	---M--	200	added ('OK')	image/jpeg	etag:%2259a94142-2e10%22	https://www.edgeutilities.co.uk/wp-content/uploads/2017/09/edge-logo-white.jpg	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/uploads/2017/09/edge-logo-white.jpg	(from https://www.edgeutilities.co.uk/)
15:03:22	6147/6147	---M--	200	added ('OK')	image/png	etag:%2259a947a9-1803%22	https://www.edgeutilities.co.uk/wp-content/uploads/2017/09/edge-logo-white-tp.png	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/uploads/2017/09/edge-logo-white-tp.png	(from https://www.edgeutilities.co.uk/)
15:03:22	153257/153257	---M--	200	added ('OK')	image/jpeg	etag:%2259a948df-256a9%22	https://www.edgeutilities.co.uk/wp-content/uploads/2017/09/edge-utilities-banner-2.jpg	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/uploads/2017/09/edge-utilities-banner-2.jpg	(from https://www.edgeutilities.co.uk/)
15:03:23	267316/267316	---M--	200	added ('OK')	image/jpeg	etag:%2259a95646-41434%22	https://www.edgeutilities.co.uk/wp-content/uploads/2013/06/diag-background.jpg	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/uploads/2013/06/diag-background.jpg	(from https://www.edgeutilities.co.uk/)
15:03:23	48962/48962	---MCZ	200	added ('OK')	text/css	etag:W/%225c0652d4-bf42%22	https://www.edgeutilities.co.uk/wp-content/themes/salient/css/fonts/svg/font/arrows_styles.css	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/themes/salient/css/fonts/svg/font/arrows_styles.css	(from https://www.edgeutilities.co.uk/)
15:03:23	3931/3931	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dcccb1e-f5b%22	https://www.edgeutilities.co.uk/wp-includes/js/jquery/ui/core.min.js	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-includes/js/jquery/ui/core.min.js	(from https://www.edgeutilities.co.uk/)
15:03:24	405762/405762	---M--	200	added ('OK')	image/jpeg	etag:%2259a8367e-63102%22	https://www.edgeutilities.co.uk/wp-content/uploads/2013/06/power-poles-503935_1920.jpg	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/uploads/2013/06/power-poles-503935_1920.jpg	(from https://www.edgeutilities.co.uk/)
15:03:24	6838/6838	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dcccb1e-1ab6%22	https://www.edgeutilities.co.uk/wp-includes/js/jquery/ui/widget.min.js	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-includes/js/jquery/ui/widget.min.js	(from https://www.edgeutilities.co.uk/)
15:03:24	6482/6482	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dcccb1e-1952%22	https://www.edgeutilities.co.uk/wp-includes/js/jquery/ui/position.min.js	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-includes/js/jquery/ui/position.min.js	(from https://www.edgeutilities.co.uk/)
15:03:24	9557/9557	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dcccb1e-2555%22	https://www.edgeutilities.co.uk/wp-includes/js/jquery/ui/menu.min.js	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-includes/js/jquery/ui/menu.min.js	(from https://www.edgeutilities.co.uk/)
15:03:25	99133/99133	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dcccb1e-1833d%22	https://www.edgeutilities.co.uk/wp-includes/js/dist/vendor/wp-polyfill.min.js	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-includes/js/dist/vendor/wp-polyfill.min.js	(from https://www.edgeutilities.co.uk/)
15:03:25	7987/7987	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dcccb1e-1f33%22	https://www.edgeutilities.co.uk/wp-includes/js/dist/vendor/wp-polyfill-fetch.min.js	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-includes/js/dist/vendor/wp-polyfill-fetch.min.js	(from https://www.edgeutilities.co.uk/)
15:03:25	353/353	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c17e87c-161%22	https://www.edgeutilities.co.uk/wp-includes/js/dist/vendor/wp-polyfill-node-contains.min.js	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-includes/js/dist/vendor/wp-polyfill-node-contains.min.js	(from https://www.edgeutilities.co.uk/)
15:03:25	888/888	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e85c856-378%22	https://www.edgeutilities.co.uk/wp-includes/js/dist/vendor/wp-polyfill-dom-rect.min.js	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-includes/js/dist/vendor/wp-polyfill-dom-rect.min.js	(from https://www.edgeutilities.co.uk/)
15:03:26	47085/47085	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e85c856-b7ed%22	https://www.edgeutilities.co.uk/wp-includes/js/dist/vendor/wp-polyfill-url.min.js	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-includes/js/dist/vendor/wp-polyfill-url.min.js	(from https://www.edgeutilities.co.uk/)
15:03:26	7165/7165	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c70cbd9-1bfd%22	https://www.edgeutilities.co.uk/wp-includes/js/dist/vendor/wp-polyfill-formdata.min.js	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-includes/js/dist/vendor/wp-polyfill-formdata.min.js	(from https://www.edgeutilities.co.uk/)
15:03:26	417/417	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c17e87c-1a1%22	https://www.edgeutilities.co.uk/wp-includes/js/dist/vendor/wp-polyfill-element-closest.min.js	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-includes/js/dist/vendor/wp-polyfill-element-closest.min.js	(from https://www.edgeutilities.co.uk/)
15:03:26	1219/1219	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e85c856-4c3%22	https://www.edgeutilities.co.uk/wp-includes/js/dist/dom-ready.min.js	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-includes/js/dist/dom-ready.min.js	(from https://www.edgeutilities.co.uk/)
15:03:27	2274/2274	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e85c856-8e2%22	https://www.edgeutilities.co.uk/wp-includes/js/dist/a11y.min.js	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-includes/js/dist/a11y.min.js	(from https://www.edgeutilities.co.uk/)
15:03:27	8229/8229	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dcccb1e-2025%22	https://www.edgeutilities.co.uk/wp-includes/js/jquery/ui/autocomplete.min.js	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-includes/js/jquery/ui/autocomplete.min.js	(from https://www.edgeutilities.co.uk/)
15:03:27	1019/1019	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c0652d3-3fb%22	https://www.edgeutilities.co.uk/wp-content/themes/salient/nectar/assets/functions/ajax-search/wpss-search-suggest.js	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/themes/salient/nectar/assets/functions/ajax-search/wpss-search-suggest.js	(from https://www.edgeutilities.co.uk/)
15:03:27	14627/14627	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ee2c17f-3923%22	https://www.edgeutilities.co.uk/wp-content/plugins/contact-form-7/includes/js/scripts.js	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/plugins/contact-form-7/includes/js/scripts.js	(from https://www.edgeutilities.co.uk/)
15:03:28	19501/19501	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c0652d4-4c2d%22	https://www.edgeutilities.co.uk/wp-content/themes/salient/js/priority.js	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/themes/salient/js/priority.js	(from https://www.edgeutilities.co.uk/)
15:03:28	16130/16130	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c0652d4-3f02%22	https://www.edgeutilities.co.uk/wp-content/themes/salient/js/modernizr.js	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/themes/salient/js/modernizr.js	(from https://www.edgeutilities.co.uk/)
15:03:28	5600/5600	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c0652d4-15e0%22	https://www.edgeutilities.co.uk/wp-content/themes/salient/js/imagesLoaded.min.js	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/themes/salient/js/imagesLoaded.min.js	(from https://www.edgeutilities.co.uk/)
15:03:29	48592/48592	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c0652d4-bdd0%22	https://www.edgeutilities.co.uk/wp-content/themes/salient/js/magnific.js	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/themes/salient/js/magnific.js	(from https://www.edgeutilities.co.uk/)
15:03:29	9305/9305	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c0652d4-2459%22	https://www.edgeutilities.co.uk/wp-content/themes/salient/js/superfish.js	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/themes/salient/js/superfish.js	(from https://www.edgeutilities.co.uk/)
15:03:30	657456/657456	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c0652d4-a0830%22	https://www.edgeutilities.co.uk/wp-content/themes/salient/js/init.js	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/themes/salient/js/init.js	(from https://www.edgeutilities.co.uk/)
15:03:30	255803/255803	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c0652d4-3e73b%22	https://www.edgeutilities.co.uk/wp-content/themes/salient/js/nectar-slider.js	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/themes/salient/js/nectar-slider.js	(from https://www.edgeutilities.co.uk/)
15:03:30	9376/9376	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c0652d4-24a0%22	https://www.edgeutilities.co.uk/wp-content/themes/salient/js/touchswipe.min.js	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/themes/salient/js/touchswipe.min.js	(from https://www.edgeutilities.co.uk/)
15:03:30	2420/2420	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e85c856-974%22	https://www.edgeutilities.co.uk/wp-includes/js/comment-reply.min.js	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-includes/js/comment-reply.min.js	(from https://www.edgeutilities.co.uk/)
15:03:30	1434/1434	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e85c856-59a%22	https://www.edgeutilities.co.uk/wp-includes/js/wp-embed.min.js	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-includes/js/wp-embed.min.js	(from https://www.edgeutilities.co.uk/)
15:03:31	27184/27184	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c065304-6a30%22	https://www.edgeutilities.co.uk/wp-content/plugins/js_composer_salient/assets/js/dist/js_composer_front.min.js	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/plugins/js_composer_salient/assets/js/dist/js_composer_front.min.js	(from https://www.edgeutilities.co.uk/)
15:03:31	847/847	---M--	200	added ('OK')	image/gif	etag:%225ee2c17f-34f%22	https://www.edgeutilities.co.uk/wp-content/plugins/contact-form-7/images/ajax-loader.gif	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/plugins/contact-form-7/images/ajax-loader.gif	(from https://www.edgeutilities.co.uk/wp-content/plugins/contact-form-7/includes/css/styles.css)
15:03:32	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-57c2f7d5b5d00%22	https://www.edgeutilities.co.uk/wp-content/themes/salient/css/fonts/fontawesome-webfont.eot?v=4.2	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/themes/salient/css/fonts/fontawesome-webfont3ea6.eot	(from https://www.edgeutilities.co.uk/wp-content/themes/salient/css/font-awesome.min.css)
15:03:32	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225c0652d4-6c7db%22	https://www.edgeutilities.co.uk/wp-content/themes/salient/css/fonts/fontawesome-webfont.svg	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/themes/salient/css/fonts/fontawesome-webfont.svg	(from https://www.edgeutilities.co.uk/wp-content/themes/salient/css/font-awesome.min.css)
15:03:32	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-57c2f7d5b5d00%22	https://www.edgeutilities.co.uk/wp-content/themes/salient/css/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/themes/salient/css/fonts/fontawesome-webfontd41d.eot	(from https://www.edgeutilities.co.uk/wp-content/themes/salient/css/font-awesome.min.css)
15:03:33	98024/98024	---M--	200	added ('OK')	font/woff	etag:%225c0652d4-17ee8%22	https://www.edgeutilities.co.uk/wp-content/themes/salient/css/fonts/fontawesome-webfont.woff?v=4.2	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/themes/salient/css/fonts/fontawesome-webfont3ea6.woff	(from https://www.edgeutilities.co.uk/wp-content/themes/salient/css/font-awesome.min.css)
15:03:33	165548/165548	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225c0652d4-286ac%22	https://www.edgeutilities.co.uk/wp-content/themes/salient/css/fonts/fontawesome-webfont.ttf?v=4.2	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/themes/salient/css/fonts/fontawesome-webfont3ea6.ttf	(from https://www.edgeutilities.co.uk/wp-content/themes/salient/css/font-awesome.min.css)
15:03:33	20886/20886	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225196-57c2f7d5b5d00%22	https://www.edgeutilities.co.uk/wp-content/themes/salient/css/fonts/OpenSans-Light-webfont.eot	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/themes/salient/css/fonts/OpenSans-Light-webfont.eot	(from https://www.edgeutilities.co.uk/wp-content/themes/salient/style.css)
15:03:33	20886/20886	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225196-57c2f7d5b5d00%22	https://www.edgeutilities.co.uk/wp-content/themes/salient/css/fonts/OpenSans-Light-webfont.eot?	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/themes/salient/css/fonts/OpenSans-Light-webfontd41d.eot	(from https://www.edgeutilities.co.uk/wp-content/themes/salient/style.css)
15:03:33	13972/13972	---M--	200	added ('OK')	font/woff	etag:%225c0652d4-3694%22	https://www.edgeutilities.co.uk/wp-content/themes/salient/css/fonts/OpenSans-Light-webfont.woff	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/themes/salient/css/fonts/OpenSans-Light-webfont.woff	(from https://www.edgeutilities.co.uk/wp-content/themes/salient/style.css)
15:03:34	20704/20704	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225c0652d4-50e0%22	https://www.edgeutilities.co.uk/wp-content/themes/salient/css/fonts/OpenSans-Light-webfont.ttf	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/themes/salient/css/fonts/OpenSans-Light-webfont.ttf	(from https://www.edgeutilities.co.uk/wp-content/themes/salient/style.css)
15:03:34	25013/25013	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225c0652d4-61b5%22	https://www.edgeutilities.co.uk/wp-content/themes/salient/css/fonts/OpenSans-Light-webfont.svg	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/themes/salient/css/fonts/OpenSans-Light-webfont.svg	(from https://www.edgeutilities.co.uk/wp-content/themes/salient/style.css)
15:03:34	20878/20878	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22518e-57c2f7d5b5d00%22	https://www.edgeutilities.co.uk/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.eot	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.eot	(from https://www.edgeutilities.co.uk/wp-content/themes/salient/style.css)
15:03:34	20878/20878	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22518e-57c2f7d5b5d00%22	https://www.edgeutilities.co.uk/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.eot?	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfontd41d.eot	(from https://www.edgeutilities.co.uk/wp-content/themes/salient/style.css)
15:03:35	13988/13988	---M--	200	added ('OK')	font/woff	etag:%225c0652d4-36a4%22	https://www.edgeutilities.co.uk/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.woff	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.woff	(from https://www.edgeutilities.co.uk/wp-content/themes/salient/style.css)
15:03:35	20688/20688	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225c0652d4-50d0%22	https://www.edgeutilities.co.uk/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.ttf	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.ttf	(from https://www.edgeutilities.co.uk/wp-content/themes/salient/style.css)
15:03:35	25573/25573	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225c0652d4-63e5%22	https://www.edgeutilities.co.uk/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.svg	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.svg	(from https://www.edgeutilities.co.uk/wp-content/themes/salient/style.css)
15:03:35	21046/21046	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225236-57c2f7d5b5d00%22	https://www.edgeutilities.co.uk/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.eot	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.eot	(from https://www.edgeutilities.co.uk/wp-content/themes/salient/style.css)
15:03:36	21046/21046	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225236-57c2f7d5b5d00%22	https://www.edgeutilities.co.uk/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.eot?	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfontd41d.eot	(from https://www.edgeutilities.co.uk/wp-content/themes/salient/style.css)
15:03:36	14052/14052	---M--	200	added ('OK')	font/woff	etag:%225c0652d4-36e4%22	https://www.edgeutilities.co.uk/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.woff	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.woff	(from https://www.edgeutilities.co.uk/wp-content/themes/salient/style.css)
15:03:36	20852/20852	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225c0652d4-5174%22	https://www.edgeutilities.co.uk/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.ttf	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.ttf	(from https://www.edgeutilities.co.uk/wp-content/themes/salient/style.css)
15:03:37	25308/25308	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225c0652d4-62dc%22	https://www.edgeutilities.co.uk/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.svg	C:/My%20Web%20Sites/edge-uti1/www.edgeutilities.co.uk/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.svg	(from https://www.edgeutilities.co.uk/wp-content/themes/salient/style.css)
